Dátum,Meccs-Id,Hazai-Csapat,Ellenfél-Csapat,Hazai-Gól,Ellenfél-Gól,Hazai-XG,Ellenfél-XG,Hazai-PR,Ellenfél-PR,PR-diff,Hazai-xgPR,Ellenfél-xgPR,Hazai-Mixed-PR,Ellenfél-Mixed-PR,H%,D%,A%,ForeCast-W,ForeCast-D,ForeCast-A
2016-12-11 15:30:00,3078,Cagliari,Napoli,0,5,0.215274,3.82193,8.3725,12.0864,-3.7139,12.4912,11.6327,12.7540,8.2903,,,,0.0019,0.0168,0.9813
2016-12-11 18:00:00,3079,Torino,Juventus,1,3,0.407733,2.43229,9.9134,11.5614,-1.6480,9.7006,2.9723,8.3768,-10.8485,,,,0.0247,0.0981,0.8772
2016-12-11 18:00:00,3080,Palermo,Chievo,0,2,0.695367,1.10723,8.7228,10.3083,-1.5855,14.4096,8.2506,15.2859,16.1158,,,,0.2065,0.3246,0.4689
2016-12-11 18:00:00,3081,Atalanta,Udinese,1,3,2.6581,1.03664,10.1481,10.6838,-0.5357,11.4658,11.6312,13.8300,19.7356,,,,0.7722,0.1537,0.0741
2016-12-11 18:00:00,3082,Bologna,Empoli,0,0,1.3582,0.0997513,9.0822,8.8117,0.2705,8.1522,11.6737,12.0125,13.9496,,,,0.7314,0.2455,0.0231
2016-12-11 23:45:00,3083,Inter,Genoa,2,0,0.848838,1.01464,10.7393,10.0551,0.6842,12.4693,5.7964,2.5089,11.3130,,,,0.2892,0.3302,0.3806
2016-12-12 22:00:00,3084,Fiorentina,Sassuolo,2,1,1.70698,1.21595,10.5429,10.1981,0.3448,9.2132,8.0604,1.8733,12.8363,,,,0.485,0.2684,0.2466
2016-12-13 00:00:00,3085,Roma,AC Milan,1,0,0.554171,1.05015,11.3234,10.6417,0.6817,4.8992,7.8771,-3.5016,8.6568,,,,0.1443,0.3118,0.5439
2016-12-15 23:00:00,3086,Genoa,Fiorentina,1,0,1.08245,0.505706,10.3021,10.2959,0.0062,5.9375,9.0721,11.4158,1.7705,,,,0.5307,0.3163,0.153
2016-12-17 18:00:00,3087,Empoli,Cagliari,2,0,0.784596,1.43479,9.0769,8.1073,0.9696,11.2764,12.8885,14.3773,12.3263,,,,0.1301,0.3109,0.559
2016-12-17 21:00:00,3088,AC Milan,Atalanta,0,0,0.494299,0.603853,10.3933,10.3965,-0.0032,7.6013,11.7416,8.4358,14.0510,,,,0.2489,0.4292,0.3219
2016-12-17 23:45:00,3089,Juventus,Roma,1,0,0.831542,0.514906,11.6269,11.2579,0.3690,2.8670,5.0045,-10.8622,-3.4879,,,,0.4274,0.3736,0.199
2016-12-18 14:00:00,3092,Napoli,Torino,5,3,3.96164,2.44594,11.9181,10.0817,1.8364,11.3434,9.9899,7.7431,8.9240,,,,0.7422,0.1694,0.0884
2016-12-18 15:30:00,3090,Sassuolo,Inter,0,1,0.574257,2.31308,9.9584,10.9790,-1.0206,7.6360,12.8937,13.0313,2.3139,,,,0.0539,0.1409,0.8052
2016-12-18 18:00:00,3091,Udinese,Crotone,2,0,2.19719,1.00404,10.7551,9.3977,1.3574,11.5008,11.3416,19.5086,11.9538,,,,0.6653,0.2096,0.1251
2016-12-18 18:00:00,3093,Pescara,Bologna,0,3,0.26406,3.14833,8.0815,9.9153,-1.8338,11.4496,8.9564,10.4633,12.1245,,,,0.0038,0.0335,0.9627
2016-12-18 18:00:00,3094,Chievo,Sampdoria,2,1,2.6292,0.800999,10.3797,10.0226,0.3571,8.5291,6.2365,15.7302,17.8091,,,,0.8254,0.1227,0.0519
2016-12-18 23:45:00,3095,Lazio,Fiorentina,3,1,1.83592,1.55704,10.9465,10.0128,0.9337,12.0801,9.2193,6.3117,1.5571,,,,0.4251,0.2856,0.2893
2016-12-18 23:45:00,3096,Genoa,Palermo,3,4,1.49844,1.84868,9.5323,9.4926,0.0397,5.3301,15.0170,10.7335,15.9682,,,,0.2687,0.2608,0.4705
2016-12-20 23:45:00,3097,Atalanta,Empoli,2,1,3.38037,0.108162,10.1916,9.2818,0.9098,12.1048,10.9132,13.0280,15.4003,,,,0.9786,0.02,0.0014
2016-12-21 19:45:00,3098,Inter,Lazio,3,0,1.03142,0.557926,11.5959,10.3296,1.2663,12.8789,12.0949,2.8124,5.8132,,,,0.4725,0.3383,0.1892
2016-12-22 19:45:00,3100,Roma,Chievo,3,1,3.16305,0.786071,11.4134,10.2242,1.1892,5.2542,8.2794,-3.9267,16.1690,,,,0.8992,0.0768,0.024
2016-12-22 19:45:00,3101,Sampdoria,Udinese,0,0,0.822645,0.492442,10.0807,10.6970,-0.6163,6.3772,11.3601,17.7847,19.5330,,,,0.4094,0.3866,0.204
2016-12-22 19:45:00,3102,Torino,Genoa,1,0,1.40359,0.813374,10.0693,9.5447,0.5246,9.8751,5.4449,8.7641,10.8934,,,,0.5436,0.2803,0.1761
2016-12-22 23:45:00,3099,Palermo,Pescara,1,1,0.477089,1.17216,9.0148,8.5593,0.4555,14.3655,12.1011,15.6642,10.7673,,,,0.1053,0.2947,0.6
2016-12-22 23:45:00,3103,Cagliari,Sassuolo,4,3,2.18282,1.42871,8.6951,9.3706,-0.6755,13.4148,7.1097,12.7255,12.6321,,,,0.5942,0.2575,0.1483
2016-12-22 23:45:00,3104,Fiorentina,Napoli,3,3,0.853715,2.00595,10.3641,11.5668,-1.2027,9.2826,11.2801,2.1965,7.1037,,,,0.1025,0.1975,0.7
2017-01-07 21:00:00,3520,Empoli,Palermo,1,0,0.901728,0.516544,9.3400,8.9566,0.3834,10.8177,14.4610,15.3623,15.7022,,,,0.4975,0.3512,0.1513
2017-01-07 23:45:00,3521,Napoli,Sampdoria,2,1,2.69988,0.884655,11.3203,10.3272,0.9931,11.2374,6.4199,6.4034,18.4850,,,,0.8095,0.1287,0.0618
2017-01-08 15:30:00,3522,Udinese,Inter,1,2,1.33028,1.26519,10.5467,11.7462,-1.1995,11.4761,12.7629,19.3665,2.9789,,,,0.3743,0.2821,0.3436
2017-01-08 18:00:00,3524,Sassuolo,Torino,0,0,0.61014,2.06808,9.4203,10.0196,-0.5993,6.7949,10.1899,13.0463,8.3499,,,,0.0683,0.1726,0.7591
2017-01-08 18:00:00,3525,Lazio,Crotone,1,0,2.08654,0.484413,10.2216,9.5057,0.7159,12.1375,11.2990,5.3047,12.4623,,,,0.8179,0.1512,0.0309
2017-01-08 18:00:00,3526,Genoa,Roma,0,1,0.438633,1.21044,9.6369,11.3212,-1.6843,5.5941,5.1050,11.1785,-4.2118,,,,0.1222,0.304,0.5738
2017-01-08 18:00:00,3527,Chievo,Atalanta,1,4,0.758192,4.06123,9.3410,11.0748,-1.7338,7.3205,13.0637,16.1116,13.0854,,,,0.0065,0.0304,0.9631
2017-01-08 21:00:00,3528,AC Milan,Cagliari,1,0,1.57357,0.377279,10.0938,8.9946,1.0992,7.3508,13.6653,7.8372,13.3241,,,,0.7044,0.2212,0.0744
2017-01-08 23:45:00,3529,Juventus,Bologna,3,0,2.03122,0.232929,11.8240,9.7182,2.1058,2.7637,9.0597,-11.1147,12.3770,,,,0.8855,0.0987,0.0158
2017-01-14 21:00:00,3530,Crotone,Bologna,0,1,0.977165,1.04914,9.1838,10.0401,-0.8563,11.2091,9.1496,12.1584,12.6809,,,,0.3241,0.3119,0.364
2017-01-14 23:45:00,3531,Inter,Chievo,3,1,2.95782,0.339844,11.5199,9.5673,1.9526,12.6911,7.3923,2.0981,16.9924,,,,0.9292,0.0566,0.0142
2017-01-15 15:30:00,3532,Cagliari,Genoa,4,1,2.73584,1.11726,9.7802,8.8513,0.9289,14.1055,5.1539,13.7050,10.7976,,,,0.7702,0.1524,0.0774
2017-01-15 18:00:00,3533,Sampdoria,Empoli,0,0,1.14331,1.32527,9.9554,9.7118,0.2436,6.0026,11.2350,18.1587,15.6886,,,,0.2682,0.3381,0.3937
2017-01-15 18:00:00,3534,Sassuolo,Palermo,4,1,1.48319,1.32792,9.9294,8.4475,1.4819,6.5928,14.6631,13.5166,15.2319,,,,0.3951,0.2833,0.3216
2017-01-15 18:00:00,3535,Napoli,Pescara,3,1,3.42773,1.25032,11.0051,8.8745,2.1306,10.9665,12.3720,5.5438,11.6269,,,,0.8408,0.1167,0.0425
2017-01-15 18:00:00,3536,Udinese,Roma,0,1,1.25353,2.38721,10.3653,11.5026,-1.1373,11.2613,5.3198,19.4685,-4.3138,,,,0.1304,0.2066,0.663
2017-01-15 18:00:00,3537,Lazio,Atalanta,2,1,2.00872,0.372432,10.5599,10.7365,-0.1766,12.6349,12.5663,5.2339,13.1562,,,,0.8401,0.1282,0.0317
2017-01-15 23:45:00,3538,Fiorentina,Juventus,2,1,0.762227,1.78834,10.8541,11.3340,-0.4799,9.2660,2.7803,2.9430,-11.8612,,,,0.1176,0.2218,0.6606
2017-01-16 23:45:00,3539,Torino,AC Milan,2,2,2.67642,3.38884,9.9131,10.2003,-0.2872,9.9053,7.6354,8.4216,7.7655,,,,0.2214,0.227,0.5516
2017-01-21 19:45:00,3541,AC Milan,Napoli,1,2,0.97198,1.55269,10.0265,11.1789,-1.1524,7.5664,11.0355,7.7369,5.5724,,,,0.2054,0.2682,0.5264
2017-01-21 20:00:00,3540,Chievo,Fiorentina,0,3,1.53772,1.30541,9.0140,11.4074,-2.3934,7.6471,9.0112,16.3810,3.5544,,,,0.4123,0.2919,0.2958
2017-01-22 14:00:00,3543,Palermo,Inter,0,1,0.292892,1.83761,8.8406,11.1268,-2.2862,14.9200,12.4342,16.0112,1.3188,,,,0.035,0.1487,0.8163
2017-01-22 14:30:00,3542,Juventus,Lazio,2,0,1.77194,0.21704,11.5155,10.3784,1.1371,2.8505,12.5647,-12.0684,5.4411,,,,0.8375,0.1386,0.0239
2017-01-22 17:00:00,3544,Genoa,Crotone,2,2,2.48976,1.55254,8.8094,9.2257,-0.4163,5.3463,11.0167,10.5214,12.4346,,,,0.6331,0.2266,0.1403
2017-01-22 17:00:00,3545,Pescara,Sassuolo,1,3,2.0633,1.21807,8.5132,10.2907,-1.7775,12.7220,6.2428,11.0543,14.0892,,,,0.5965,0.2421,0.1614
2017-01-22 17:00:00,3546,Bologna,Torino,2,0,1.1389,0.601187,10.3833,9.5699,0.8134,9.1273,9.9276,12.8897,8.2128,,,,0.5234,0.3094,0.1672
2017-01-22 17:00:00,3547,Empoli,Udinese,1,0,0.315683,0.938473,10.0002,10.0769,-0.0767,11.1177,11.3786,16.1327,19.0244,,,,0.1072,0.3425,0.5503
2017-01-22 20:00:00,3548,Atalanta,Sampdoria,1,0,1.73684,1.08644,10.6662,10.0257,0.6405,12.4086,6.1603,12.9233,18.3916,,,,0.547,0.2646,0.1884
2017-01-22 22:45:00,3549,Roma,Cagliari,1,0,2.10778,0.368905,11.1970,10.0858,1.1112,5.1989,14.2264,-5.0541,14.4453,,,,0.8414,0.1247,0.0339
2017-01-28 20:00:00,3550,Lazio,Chievo,0,1,2.08504,0.641181,9.6623,9.7301,-0.0678,12.4596,7.7522,4.3640,17.4581,,,,0.7269,0.1873,0.0858
2017-01-28 22:45:00,3551,Inter,Pescara,3,0,3.12652,0.53762,11.0984,8.5416,2.5568,12.3030,12.8532,0.6432,11.7299,,,,0.9458,0.045,0.0092
2017-01-29 14:00:00,3554,Sampdoria,Roma,3,2,1.80231,1.32212,10.4435,10.7792,-0.3357,6.4482,4.9110,18.6894,-5.3519,,,,0.4963,0.2466,0.2571
2017-01-29 14:00:00,3555,Crotone,Empoli,4,1,2.47879,0.208541,10.0443,9.1816,0.8627,11.6529,10.4815,12.6857,15.8816,,,,0.9317,0.0608,0.0075
2017-01-29 14:30:00,3552,Torino,Atalanta,1,1,0.740633,1.02846,9.7190,10.5171,-0.7981,10.0047,12.3315,8.4338,12.7023,,,,0.2541,0.3333,0.4126
2017-01-29 17:00:00,3553,Cagliari,Bologna,1,1,0.931307,1.04376,10.0352,10.4339,-0.3987,14.1477,9.2060,14.4228,12.9122,,,,0.283,0.3246,0.3924
2017-01-29 17:00:00,3556,Fiorentina,Genoa,3,3,2.10754,2.76031,10.6329,9.5839,1.0490,8.0735,6.2840,2.9431,11.1327,,,,0.2281,0.2221,0.5498
2017-01-29 17:00:00,3557,Sassuolo,Juventus,0,2,0.62385,1.53659,9.9719,11.8343,-1.8624,6.1958,2.8975,13.9986,-11.9778,,,,0.116,0.2572,0.6268
2017-01-29 17:00:00,3558,Udinese,AC Milan,2,1,1.88842,1.10805,10.1893,9.9141,0.2752,11.4361,7.5089,18.9417,7.8196,,,,0.5674,0.2563,0.1763
2017-01-29 22:45:00,3559,Napoli,Palermo,1,1,1.809,0.143541,10.4693,9.5502,0.9191,10.7423,15.2132,4.4465,17.1371,,,,0.8458,0.1354,0.0188
2017-02-01 22:45:00,3523,Pescara,Fiorentina,1,2,0.430614,0.726305,8.6894,10.4851,-1.7957,13.1771,7.7496,11.9516,2.7214,,,,0.2036,0.4139,0.3825
2017-02-04 19:45:00,3560,Bologna,Napoli,1,7,1.86641,2.23611,8.8178,12.0854,-3.2676,8.9974,10.9509,11.3885,5.9702,,,,0.2815,0.2584,0.4601
2017-02-05 11:30:00,3561,AC Milan,Sampdoria,0,1,1.84656,1.23634,9.6715,10.6861,-1.0146,7.6688,6.2883,7.4244,19.0846,,,,0.5173,0.2885,0.1942
2017-02-05 14:00:00,3562,Genoa,Sassuolo,0,1,0.771433,0.916538,9.3059,10.2499,-0.9440,6.2197,6.2601,10.8910,14.2403,,,,0.2556,0.3478,0.3966
2017-02-05 14:00:00,3563,Empoli,Torino,1,1,1.95329,1.93049,9.1909,9.7097,-0.5188,10.4965,9.9897,15.8852,8.4302,,,,0.3618,0.277,0.3612
2017-02-05 14:00:00,3564,Chievo,Udinese,0,0,0.20522,0.823909,9.7199,10.1995,-0.4796,7.5873,11.6010,17.6026,18.7972,,,,0.0806,0.3834,0.536
2017-02-05 14:00:00,3565,Atalanta,Cagliari,2,0,1.75604,0.144194,10.7716,9.7807,0.9909,12.4890,13.9902,12.5539,14.5712,,,,0.8474,0.1359,0.0167
2017-02-05 14:00:00,3566,Pescara,Lazio,2,6,1.82767,3.84448,7.8076,10.5441,-2.7365,12.7911,12.8456,11.5740,4.7416,,,,0.0539,0.1167,0.8294
2017-02-05 17:00:00,3567,Palermo,Crotone,1,0,0.765782,0.384211,9.7987,9.7958,0.0029,15.3071,11.5590,17.2902,12.5326,,,,0.4283,0.414,0.1577
2017-02-05 19:45:00,3568,Juventus,Inter,1,0,1.07568,0.75887,11.7753,11.1574,0.6179,2.6677,12.5328,-12.1160,0.7814,,,,0.4358,0.3242,0.24
2017-02-07 22:45:00,3569,Roma,Fiorentina,4,0,3.58277,0.626366,11.5807,9.6836,1.8971,5.4516,7.2090,-5.2895,2.6590,,,,0.9338,0.0516,0.0146
2017-02-08 19:45:00,3571,Bologna,AC Milan,0,1,1.58618,1.75201,8.6562,9.8331,-1.1769,9.0444,7.6218,11.2684,7.5445,,,,0.3002,0.284,0.4158
2017-02-08 20:00:00,3570,Crotone,Juventus,0,2,0.124749,1.84465,9.6657,11.9054,-2.2397,11.4989,2.7278,12.8325,-12.4159,,,,0.0155,0.1276,0.8569
2017-02-10 19:45:00,3572,Napoli,Genoa,2,0,1.88294,0.115042,11.7655,9.6258,2.1397,10.5730,6.5976,5.2084,11.6528,,,,0.8681,0.1173,0.0146
2017-02-11 19:45:00,3573,Fiorentina,Udinese,3,0,1.6489,0.72842,10.4376,9.4455,0.9921,7.4431,11.3669,3.1829,18.2733,,,,0.6208,0.2744,0.1048
2017-02-12 11:30:00,3574,Crotone,Roma,0,2,0.45353,2.34892,9.5195,11.7269,-2.2074,11.3788,5.5717,13.1601,-5.6171,,,,0.0315,0.1015,0.867
2017-02-12 14:00:00,3575,Torino,Pescara,5,3,2.48777,0.862941,9.6092,7.9081,1.7011,9.7954,12.9854,7.9235,12.0807,,,,0.7912,0.1535,0.0553
2017-02-12 14:00:00,3576,Sassuolo,Chievo,1,3,2.00872,2.83627,9.4924,10.4774,-0.9850,5.7957,8.0517,13.6897,18.1532,,,,0.1901,0.2308,0.5791
2017-02-12 14:00:00,3577,Inter,Empoli,2,0,3.08595,0.435897,11.0408,9.3075,1.7333,12.5787,10.4506,0.0023,16.6643,,,,0.9504,0.0452,0.0044
2017-02-12 14:00:00,3578,Palermo,Atalanta,1,3,0.744515,2.60419,9.4169,11.1534,-1.7365,14.9604,12.8357,17.3733,12.4708,,,,0.0558,0.1305,0.8137
2017-02-12 17:00:00,3579,Sampdoria,Bologna,3,1,2.65182,1.05142,10.5536,8.7887,1.7649,6.0559,9.2768,18.5520,11.8010,,,,0.773,0.1552,0.0718
2017-02-12 19:45:00,3580,Cagliari,Juventus,0,2,0.445215,1.68248,9.6869,11.9992,-2.3123,14.0871,2.6309,14.7867,-12.6314,,,,0.0745,0.2067,0.7188
2017-02-13 19:45:00,3581,Lazio,AC Milan,1,1,2.48954,0.301882,10.2413,10.1359,0.1054,13.0898,7.3776,3.8919,8.3942,,,,0.9112,0.0728,0.016
2017-02-17 19:45:00,3582,Juventus,Palermo,4,1,1.65089,0.557015,11.9786,9.4375,2.5411,2.1338,15.4575,-12.9254,17.6673,,,,0.6885,0.2253,0.0862
2017-02-18 17:00:00,3583,Atalanta,Crotone,1,0,1.87331,0.178478,10.8699,9.8030,1.0669,12.7259,11.4886,11.7636,13.8673,,,,0.8458,0.1326,0.0216
2017-02-18 19:45:00,3584,Empoli,Lazio,1,2,0.271107,1.63167,9.1660,10.3828,-1.2168,10.2189,13.3215,16.8629,3.6933,,,,0.0458,0.1914,0.7628
2017-02-19 11:30:00,3585,Bologna,Inter,0,1,0.773628,2.14631,8.9767,10.8528,-1.8761,9.3717,12.4838,12.3322,-0.5289,,,,0.0512,0.1661,0.7827
2017-02-19 14:00:00,3586,Pescara,Genoa,5,0,2.00611,1.02749,9.4625,8.0714,1.3911,13.5345,6.0485,13.3905,10.3430,,,,0.6395,0.2299,0.1306
2017-02-19 14:00:00,3587,Sampdoria,Cagliari,1,1,1.13647,0.851479,10.2119,10.0286,0.1833,5.7855,14.3575,18.1391,15.1996,,,,0.4251,0.3305,0.2444
2017-02-19 14:00:00,3588,Udinese,Sassuolo,1,2,1.62501,2.0648,9.0822,9.8557,-0.7735,11.1437,6.0189,18.0200,13.9430,,,,0.2677,0.2547,0.4776
2017-02-19 14:00:00,3589,Chievo,Napoli,1,3,0.957971,1.27403,10.1744,12.0685,-1.8941,8.1697,10.4550,17.9292,5.4324,,,,0.2542,0.3086,0.4372
2017-02-19 17:00:00,3590,Roma,Torino,4,1,1.14579,0.829091,11.8225,9.5136,2.3089,4.9964,10.3707,-5.6007,7.9071,,,,0.425,0.3217,0.2533
2017-02-19 19:45:00,3591,AC Milan,Fiorentina,2,1,0.618731,1.52955,10.3363,10.2372,0.0991,7.1003,7.7204,8.8223,2.7548,,,,0.116,0.2472,0.6368
2017-02-25 17:00:00,3592,Napoli,Atalanta,0,2,1.15396,0.997,11.1438,11.7946,-0.6508,10.0696,13.1113,4.4685,12.7275,,,,0.3762,0.3248,0.299
2017-02-25 19:45:00,3595,Juventus,Empoli,2,0,2.36639,0.206008,11.6505,9.4941,2.1564,1.8457,10.5070,-13.7936,17.7311,,,,0.9092,0.0778,0.013
2017-02-26 11:30:00,3599,Palermo,Sampdoria,1,1,2.10665,1.24,9.5061,10.1433,-0.6372,15.7428,5.5002,17.5192,18.2872,,,,0.6021,0.2363,0.1616
2017-02-26 14:00:00,3593,Genoa,Bologna,1,1,2.77469,0.902763,8.1727,8.8754,-0.7027,6.6178,8.8024,9.9763,12.6989,,,,0.8285,0.122,0.0495
2017-02-26 14:00:00,3594,Crotone,Cagliari,1,2,1.07246,0.814299,9.4844,10.3472,-0.8628,11.4845,14.3616,13.4842,15.5827,,,,0.4062,0.3386,0.2552
2017-02-26 14:00:00,3596,Sassuolo,AC Milan,0,1,1.24336,2.24079,9.6008,10.5912,-0.9904,5.7647,7.3545,13.9375,8.8278,,,,0.1306,0.2233,0.6461
2017-02-26 14:00:00,3597,Chievo,Pescara,2,0,2.25385,0.745747,10.3714,9.2655,1.1059,8.2438,13.4604,17.7492,13.5705,,,,0.7594,0.1623,0.0783
2017-02-26 14:00:00,3601,Lazio,Udinese,1,0,1.02606,0.613891,10.1827,9.2823,0.9004,12.9744,11.4908,3.3901,18.3232,,,,0.5009,0.334,0.1651
2017-02-26 19:45:00,3598,Inter,Roma,1,3,1.34431,1.53335,10.4702,12.2051,-1.7349,12.5540,4.9262,-0.8642,-5.2654,,,,0.2763,0.3124,0.4113
2017-02-27 19:45:00,3600,Fiorentina,Torino,2,2,2.01903,2.09324,9.9313,9.8195,0.1118,7.3959,10.6952,2.4675,8.1944,,,,0.3496,0.2467,0.4037
2017-03-04 14:00:00,3608,Roma,Napoli,1,2,1.25976,1.73768,11.5648,11.7841,-0.2193,4.4164,10.5794,-5.7862,4.9893,,,,0.2349,0.2584,0.5067
2017-03-04 17:00:00,3610,Sampdoria,Pescara,3,1,2.58116,1.26255,10.2988,9.1100,1.1888,5.4854,13.4752,18.1131,13.7446,,,,0.721,0.1865,0.0925
2017-03-04 19:45:00,3602,AC Milan,Chievo,3,1,4.56809,1.54732,10.9112,10.0514,0.8598,7.9297,7.6686,8.3927,18.1843,,,,0.9404,0.0476,0.012
2017-03-05 11:30:00,3603,Atalanta,Fiorentina,0,0,1.12297,0.702152,11.2038,10.5221,0.6817,12.6257,7.8815,12.0315,3.1635,,,,0.4704,0.3228,0.2068
2017-03-05 14:00:00,3604,Empoli,Genoa,0,2,0.396952,0.620617,8.5388,9.1280,-0.5892,9.9957,7.1291,16.8317,10.8757,,,,0.1961,0.4547,0.3492
2017-03-05 14:00:00,3605,Cagliari,Inter,1,5,0.953042,2.29417,9.2529,11.5645,-2.3116,13.9321,12.9835,14.8237,-0.1052,,,,0.0973,0.1857,0.717
2017-03-05 14:00:00,3606,Udinese,Juventus,1,1,0.475617,0.819542,9.7493,11.1835,-1.4342,11.8719,1.4646,18.8762,-14.3466,,,,0.1786,0.382,0.4394
2017-03-05 14:00:00,3609,Torino,Palermo,3,1,3.04626,0.290489,10.1162,9.2094,0.9068,11.1808,15.2572,7.8021,17.9115,,,,0.9394,0.0516,0.009
2017-03-05 14:00:00,3611,Crotone,Sassuolo,0,0,1.25058,0.848716,9.3885,9.6967,-0.3082,11.4891,5.7601,13.2878,14.1339,,,,0.4583,0.3083,0.2334
2017-03-05 19:45:00,3607,Bologna,Lazio,0,2,0.374856,2.01601,8.5772,10.4809,-1.9037,8.5939,13.1829,12.8110,3.2780,,,,0.0422,0.1379,0.8199
2017-03-10 19:45:00,3617,Juventus,AC Milan,2,1,3.44756,0.78714,11.2404,10.8543,0.3861,1.9366,7.4577,-14.9548,9.0009,,,,0.9248,0.0617,0.0135
2017-03-11 19:45:00,3619,Genoa,Sampdoria,0,1,0.642388,0.731228,9.0457,10.3811,-1.3354,7.2746,5.3399,10.8156,18.1732,,,,0.2844,0.3949,0.3207
2017-03-12 11:30:00,3613,Sassuolo,Bologna,0,1,0.64108,1.36613,9.0418,9.2321,-0.1903,5.1740,9.1800,13.6603,13.2846,,,,0.1484,0.2715,0.5801
2017-03-12 14:00:00,3612,Inter,Atalanta,7,1,2.83767,0.82197,12.8493,9.9190,2.9303,13.2722,12.3370,0.6757,11.2506,,,,0.8613,0.1013,0.0374
2017-03-12 14:00:00,3614,Fiorentina,Cagliari,1,0,2.15582,1.87448,10.3298,9.4452,0.8846,7.5095,14.3041,2.9009,15.0863,,,,0.4342,0.2532,0.3126
2017-03-12 14:00:00,3615,Napoli,Crotone,3,0,3.48367,0.247221,11.8102,9.3624,2.4478,10.6646,11.4039,4.2063,14.0708,,,,0.9759,0.0203,0.0038
2017-03-12 14:00:00,3616,Chievo,Empoli,4,0,2.37494,0.526966,10.5483,8.0419,2.5064,7.6274,10.0369,18.2192,16.7968,,,,0.8935,0.0892,0.0173
2017-03-12 14:00:00,3621,Pescara,Udinese,1,3,0.517813,1.50196,8.6448,10.2145,-1.5697,13.2640,12.0831,13.5255,19.0953,,,,0.104,0.24,0.656
2017-03-12 19:45:00,3618,Palermo,Roma,0,3,0.70853,2.40025,8.9232,11.8510,-2.9278,15.2981,4.3755,18.0483,-5.9230,,,,0.0569,0.1573,0.7858
2017-03-13 19:45:00,3620,Lazio,Torino,3,1,2.17289,0.438121,10.7647,9.8324,0.9323,13.4004,10.9633,3.1281,7.9520,,,,0.8049,0.1482,0.0469
2017-03-18 17:00:00,3625,Torino,Inter,2,2,1.12122,1.75154,10.4616,12.2201,-1.7585,11.4349,12.8006,8.7388,-0.1111,,,,0.2156,0.2513,0.5331
2017-03-18 19:45:00,3624,AC Milan,Genoa,1,0,1.89233,0.300434,10.5271,9.3729,1.1542,7.2785,7.4538,8.2758,11.5407,,,,0.7858,0.1718,0.0424
2017-03-19 11:30:00,3628,Empoli,Napoli,2,3,1.3559,2.03736,8.6090,11.2431,-2.6341,10.6836,10.0179,17.5342,3.4689,,,,0.1617,0.2729,0.5654
2017-03-19 14:00:00,3622,Bologna,Chievo,4,1,2.80483,1.18396,10.1861,9.5943,0.5918,9.7893,7.0181,13.8334,17.6704,,,,0.7561,0.1537,0.0902
2017-03-19 14:00:00,3623,Crotone,Fiorentina,0,1,0.747159,2.82105,9.2293,10.4629,-1.2336,11.0023,7.9111,14.4561,2.5156,,,,0.0513,0.1183,0.8304
2017-03-19 14:00:00,3626,Sampdoria,Juventus,0,1,0.455904,1.97551,10.2209,11.4006,-1.1797,5.0498,2.2267,18.3929,-15.1745,,,,0.0481,0.1507,0.8012
2017-03-19 14:00:00,3627,Cagliari,Lazio,0,0,0.138994,0.885969,9.6501,10.5598,-0.9097,14.3222,13.3823,15.4779,2.7365,,,,0.0523,0.3857,0.562
2017-03-19 14:00:00,3630,Atalanta,Pescara,3,0,2.49319,0.304392,10.2254,8.3384,1.8870,12.4406,13.1604,11.0099,13.7662,,,,0.8934,0.0859,0.0207
2017-03-19 17:00:00,3629,Udinese,Palermo,4,1,2.53655,0.479825,10.5167,8.6210,1.8957,12.1495,15.2317,18.8833,18.2603,,,,0.9191,0.0681,0.0128
2017-03-19 19:45:00,3631,Roma,Sassuolo,3,1,2.39435,0.843526,11.5237,9.3691,2.1546,3.9359,5.6136,-6.6380,14.3753,,,,0.7728,0.1593,0.0679
2017-04-01 17:00:00,3638,Sassuolo,Lazio,1,2,1.31718,1.01814,9.2918,10.6371,-1.3453,5.8610,13.1349,14.2232,2.8886,,,,0.4254,0.3338,0.2408
2017-04-01 19:45:00,3636,Roma,Empoli,2,0,1.32527,0.50901,11.1700,8.9627,2.2073,3.2863,11.3332,-7.1957,18.0919,,,,0.599,0.2715,0.1295
2017-04-02 11:30:00,3641,Torino,Udinese,2,2,2.3384,2.18195,10.3504,10.6279,-0.2775,11.3628,12.2216,8.5885,19.0336,,,,0.3997,0.2535,0.3468
2017-04-02 14:00:00,3632,Genoa,Atalanta,0,5,0.230489,3.93791,8.2110,11.3873,-3.1763,6.6151,13.2793,11.3057,11.2449,,,,0.0006,0.0122,0.9872
2017-04-02 14:00:00,3633,Fiorentina,Bologna,1,0,0.783659,0.260932,10.5187,10.1303,0.3884,7.8476,9.8528,2.4407,13.9083,,,,0.4571,0.4292,0.1137
2017-04-02 14:00:00,3634,Palermo,Cagliari,1,3,1.4752,1.59255,8.2533,10.0178,-1.7645,15.3346,14.2193,17.9219,15.8163,,,,0.3281,0.2969,0.375
2017-04-02 14:00:00,3635,Chievo,Crotone,1,2,1.02274,0.815658,9.1280,9.6956,-0.5676,6.8536,11.1668,17.1524,14.9741,,,,0.3977,0.325,0.2773
2017-04-02 14:00:00,3639,Pescara,AC Milan,1,1,0.909616,2.43524,8.7606,10.1049,-1.3443,13.2012,7.2377,14.5698,7.4722,,,,0.0847,0.174,0.7413
